#i,j,r,g,b
583,146,230,230,230
578,144,230,230,230

583,58,220,220,220
581,58,220,220,220

583,58,220,220,220
584,61,220,220,220

583,58,220,220,220
586,57,220,220,220

583,51,230,230,230
579,51,230,230,230

583,51,230,230,230
583,47,230,230,230

583,51,230,230,230
587,54,230,230,230

583,47,228,228,228
583,51,228,228,228

583,47,228,228,228
579,51,228,228,228

583,47,228,228,228
577,45,228,228,228

584,450,39,39,39
576,439,39,39,39

584,450,39,39,39
579,435,39,39,39

584,450,39,39,39
579,432,39,39,39

584,321,204,204,204
583,320,204,204,204

584,321,204,204,204
587,320,204,204,204

584,321,204,204,204
583,316,204,204,204

584,163,235,235,235
583,163,235,235,235

584,163,235,235,235
583,164,235,235,235

584,163,235,235,235
583,161,235,235,235

584,61,226,226,226
585,61,226,226,226

584,61,226,226,226
586,61,226,226,226

584,61,226,226,226
583,58,226,226,226

585,377,196,196,196
588,376,196,196,196

585,377,196,196,196
589,378,196,196,196

585,377,196,196,196
589,374,196,196,196

585,348,179,179,179
588,345,179,179,179

585,348,179,179,179
588,342,179,179,179

585,348,179,179,179
588,356,179,179,179

585,309,134,134,134
582,309,134,134,134

585,309,134,134,134
582,311,134,134,134

585,309,134,134,134
582,306,134,134,134

585,165,235,235,235
586,166,235,235,235

585,165,235,235,235
583,164,235,235,235

585,165,235,235,235
584,163,235,235,235

585,141,229,229,229
586,141,229,229,229

585,141,229,229,229
581,138,229,229,229

585,141,229,229,229
583,146,229,229,229

585,61,225,225,225
584,61,225,225,225

585,61,225,225,225
586,61,225,225,225

585,61,225,225,225
583,58,225,225,225

586,337,196,196,196
588,337,196,196,196

586,337,196,196,196
583,333,196,196,196

586,337,196,196,196
588,342,196,196,196

586,166,233,233,233
585,165,233,233,233

586,166,233,233,233
589,167,233,233,233

586,166,233,233,233
583,164,233,233,233

586,157,235,235,235
583,161,235,235,235

586,157,235,235,235
590,161,235,235,235

586,157,235,235,235
591,154,235,235,235

586,141,208,208,208
585,141,208,208,208

586,141,208,208,208
588,146,208,208,208

586,141,208,208,208
581,138,208,208,208

586,61,225,225,225
585,61,225,225,225

586,61,225,225,225
584,61,225,225,225

586,61,225,225,225
589,61,225,225,225

586,57,233,233,233
583,58,233,233,233

586,57,233,233,233
587,54,233,233,233

586,57,233,233,233
589,58,233,233,233

587,372,199,199,199
589,373,199,199,199

587,372,199,199,199
589,374,199,199,199

587,372,199,199,199
588,376,199,199,199

587,320,137,137,137
584,321,137,137,137

587,320,137,137,137
583,320,137,137,137

587,320,137,137,137
583,316,137,137,137

587,180,226,226,226
589,182,226,226,226

587,180,226,226,226
588,177,226,226,226

587,180,226,226,226
590,178,226,226,226

587,74,235,235,235
591,73,235,235,235

587,74,235,235,235
591,77,235,235,235

587,74,235,235,235
592,70,235,235,235

587,54,235,235,235
589,54,235,235,235

587,54,235,235,235
589,55,235,235,235

587,54,235,235,235
589,52,235,235,235

588,376,195,195,195
589,378,195,195,195

588,376,195,195,195
589,374,195,195,195

588,376,195,195,195
585,377,195,195,195

588,356,201,201,201
593,357,201,201,201

588,356,201,201,201
594,359,201,201,201

588,356,201,201,201
585,348,201,201,201

588,345,202,202,202
588,342,202,202,202

588,345,202,202,202
585,348,202,202,202

588,345,202,202,202
588,337,202,202,202

588,342,211,211,211
588,345,211,211,211

588,342,211,211,211
588,337,211,211,211

588,342,211,211,211
586,337,211,211,211

588,337,209,209,209
586,337,209,209,209

588,337,209,209,209
588,342,209,209,209

588,337,209,209,209
583,333,209,209,209

588,177,225,225,225
588,176,225,225,225

588,177,225,225,225
590,178,225,225,225

588,177,225,225,225
587,180,225,225,225

588,176,230,230,230
588,177,230,230,230

588,176,230,230,230
590,178,230,230,230

588,176,230,230,230
587,180,230,230,230

588,146,198,198,198
583,146,198,198,198

588,146,198,198,198
586,141,198,198,198

588,146,198,198,198
585,141,198,198,198

588,82,128,128,128
591,77,128,128,128

588,82,128,128,128
593,86,128,128,128

588,82,128,128,128
595,83,128,128,128

589,393,66,66,66
590,389,66,66,66

589,393,66,66,66
593,394,66,66,66

589,393,66,66,66
592,390,66,66,66

589,378,203,203,203
588,376,203,203,203

589,378,203,203,203
589,374,203,203,203

589,378,203,203,203
585,377,203,203,203

589,374,211,211,211
589,373,211,211,211

589,374,211,211,211
588,376,211,211,211

589,374,211,211,211
587,372,211,211,211

589,373,201,201,201
589,374,201,201,201

589,373,201,201,201
587,372,201,201,201

589,373,201,201,201
588,376,201,201,201

589,328,130,130,130
583,333,130,130,130

589,328,130,130,130
587,320,130,130,130

589,328,130,130,130
584,321,130,130,130

589,182,226,226,226
587,180,226,226,226

589,182,226,226,226
590,178,226,226,226

589,182,226,226,226
588,177,226,226,226

589,167,232,232,232
590,168,232,232,232

589,167,232,232,232
590,166,232,232,232

589,167,232,232,232
591,167,232,232,232

589,61,225,225,225
589,60,225,225,225

589,61,225,225,225
590,59,225,225,225

589,61,225,225,225
586,61,225,225,225

589,60,226,226,226
589,61,226,226,226

589,60,226,226,226
590,59,226,226,226

589,60,226,226,226
589,58,226,226,226

589,58,230,230,230
590,58,230,230,230

589,58,230,230,230
590,59,230,230,230

589,58,230,230,230
589,60,230,230,230

589,55,225,225,225
589,54,225,225,225

589,55,225,225,225
587,54,225,225,225

589,55,225,225,225
591,56,225,225,225

589,54,224,224,224
589,55,224,224,224

589,54,224,224,224
587,54,224,224,224

589,54,224,224,224
589,52,224,224,224

589,52,213,213,213
589,54,213,213,213

589,52,213,213,213
587,54,213,213,213

589,52,213,213,213
589,55,213,213,213

590,389,180,180,180
592,390,180,180,180

590,389,180,180,180
589,393,180,180,180

590,389,180,180,180
593,394,180,180,180

590,178,231,231,231
588,177,231,231,231

590,178,231,231,231
588,176,231,231,231

590,178,231,231,231
587,180,231,231,231

590,172,242,242,242
592,170,242,242,242

590,172,242,242,242
590,168,242,242,242

590,172,242,242,242
588,176,242,242,242

590,168,241,241,241
589,167,241,241,241

590,168,241,241,241
591,167,241,241,241

590,168,241,241,241
590,166,241,241,241

590,166,233,233,233
589,167,233,233,233

590,166,233,233,233
591,167,233,233,233

590,166,233,233,233
590,168,233,233,233

590,161,230,230,230
592,163,230,230,230

590,161,230,230,230
592,158,230,230,230

590,161,230,230,230
590,166,230,230,230

590,59,226,226,226
590,58,226,226,226

590,59,226,226,226
589,60,226,226,226

590,59,226,226,226
589,58,226,226,226

590,58,225,225,225
589,58,225,225,225

590,58,225,225,225
590,59,225,225,225

590,58,225,225,225
589,60,225,225,225

591,167,240,240,240
590,168,240,240,240

591,167,240,240,240
590,166,240,240,240

591,167,240,240,240
589,167,240,240,240

591,154,212,212,212
592,158,212,212,212

591,154,212,212,212
586,157,212,212,212

591,154,212,212,212
590,161,212,212,212

591,77,237,237,237
591,73,237,237,237

591,77,237,237,237
595,75,237,237,237

591,77,237,237,237
587,74,237,237,237

591,73,236,236,236
592,70,236,236,236

591,73,236,236,236
594,71,236,236,236

591,73,236,236,236
591,77,236,236,236

591,68,234,234,234
592,70,234,234,234

591,68,234,234,234
594,71,234,234,234

591,68,234,234,234
591,73,234,234,234

591,56,226,226,226
589,55,226,226,226

591,56,226,226,226
590,58,226,226,226

591,56,226,226,226
589,58,226,226,226

592,390,207,207,207
590,389,207,207,207

592,390,207,207,207
593,394,207,207,207

592,390,207,207,207
589,393,207,207,207

592,192,227,227,227
593,194,227,227,227

592,192,227,227,227
595,191,227,227,227

592,192,227,227,227
594,188,227,227,227

592,170,236,236,236
590,172,236,236,236

592,170,236,236,236
590,168,236,236,236

592,170,236,236,236
591,167,236,236,236

592,163,245,245,245
590,161,245,245,245

592,163,245,245,245
590,166,245,245,245

592,163,245,245,245
591,167,245,245,245

592,158,230,230,230
590,161,230,230,230

592,158,230,230,230
591,154,230,230,230

592,158,230,230,230
592,163,230,230,230

592,70,234,234,234
591,68,234,234,234

592,70,234,234,234
594,71,234,234,234

592,70,234,234,234
591,73,234,234,234

593,397,178,178,178
593,394,178,178,178

593,397,178,178,178
597,397,178,178,178

593,397,178,178,178
589,393,178,178,178

593,394,194,194,194
593,397,194,194,194

593,394,194,194,194
589,393,194,194,194

593,394,194,194,194
592,390,194,194,194

593,382,151,151,151
598,383,151,151,151

593,382,151,151,151
589,378,151,151,151

593,382,151,151,151
596,387,151,151,151

593,357,197,197,197
594,359,197,197,197

593,357,197,197,197
596,359,197,197,197

593,357,197,197,197
597,359,197,197,197

593,194,224,224,224
592,192,224,224,224

593,194,224,224,224
595,191,224,224,224

593,194,224,224,224
595,199,224,224,224

593,86,229,229,229
595,83,229,229,229

593,86,229,229,229
588,82,229,229,229

593,86,229,229,229
596,92,229,229,229

593,59,229,229,229
594,59,229,229,229

593,59,229,229,229
594,58,229,229,229

593,59,229,229,229
590,59,229,229,229

594,370,172,172,172
595,370,172,172,172

594,370,172,172,172
595,369,172,172,172

594,370,172,172,172
595,367,172,172,172

594,364,172,172,172
595,367,172,172,172

594,364,172,172,172
594,359,172,172,172

594,364,172,172,172
595,369,172,172,172

594,359,194,194,194
596,359,194,194,194

594,359,194,194,194
593,357,194,194,194

594,359,194,194,194
597,359,194,194,194

594,188,236,236,236
595,187,236,236,236

594,188,236,236,236
595,191,236,236,236

594,188,236,236,236
598,189,236,236,236

594,71,230,230,230
592,70,230,230,230

594,71,230,230,230
591,73,230,230,230

594,71,230,230,230
595,75,230,230,230

594,59,216,216,216
593,59,216,216,216

594,59,216,216,216
594,58,216,216,216

594,59,216,216,216
595,56,216,216,216

594,58,195,195,195
594,59,195,195,195

594,58,195,195,195
593,59,195,195,195

594,58,195,195,195
595,56,195,195,195

595,370,197,197,197
594,370,197,197,197

595,370,197,197,197
595,369,197,197,197

595,370,197,197,197
595,367,197,197,197

595,369,194,194,194
595,370,194,194,194

595,369,194,194,194
594,370,194,194,194

595,369,194,194,194
595,367,194,194,194

595,367,190,190,190
595,369,190,190,190

595,367,190,190,190
595,370,190,190,190

595,367,190,190,190
594,370,190,190,190

595,288,212,212,212
596,284,212,212,212

595,288,212,212,212
599,292,212,212,212

595,288,212,212,212
598,283,212,212,212

595,199,221,221,221
596,200,221,221,221

595,199,221,221,221
598,197,221,221,221

595,199,221,221,221
593,194,221,221,221

595,191,237,237,237
592,192,237,237,237

595,191,237,237,237
594,188,237,237,237

595,191,237,237,237
593,194,237,237,237

595,187,236,236,236
594,188,236,236,236

595,187,236,236,236
598,189,236,236,236

595,187,236,236,236
595,191,236,236,236

595,83,238,238,238
596,80,238,238,238

595,83,238,238,238
593,86,238,238,238

595,83,238,238,238
599,80,238,238,238

595,75,236,236,236
597,78,236,236,236

595,75,236,236,236
599,75,236,236,236

595,75,236,236,236
594,71,236,236,236

595,56,110,110,110
594,58,110,110,110

595,56,110,110,110
594,59,110,110,110

595,56,110,110,110
593,59,110,110,110

596,387,135,135,135
599,384,135,135,135

596,387,135,135,135
598,383,135,135,135

596,387,135,135,135
592,390,135,135,135

596,359,184,184,184
597,359,184,184,184

596,359,184,184,184
594,359,184,184,184

596,359,184,184,184
593,357,184,184,184

596,284,217,217,217
598,283,217,217,217

596,284,217,217,217
596,280,217,217,217

596,284,217,217,217
595,288,217,217,217

596,280,225,225,225
597,279,225,225,225

596,280,225,225,225
599,280,225,225,225

596,280,225,225,225
598,283,225,225,225

596,200,231,231,231
595,199,231,231,231

596,200,231,231,231
598,197,231,231,231

596,200,231,231,231
601,200,231,231,231

596,92,237,237,237
601,94,237,237,237

596,92,237,237,237
600,88,237,237,237

596,92,237,237,237
602,93,237,237,237

596,80,229,229,229
597,78,229,229,229

596,80,229,229,229
599,80,229,229,229

596,80,229,229,229
595,83,229,229,229

596,66,231,231,231
597,63,231,231,231

596,66,231,231,231
591,68,231,231,231

596,66,231,231,231
594,71,231,231,231

597,401,202,202,202
599,398,202,202,202

597,401,202,202,202
597,397,202,202,202

597,401,202,202,202
602,399,202,202,202

597,397,163,163,163
599,398,163,163,163

597,397,163,163,163
593,397,163,163,163

597,397,163,163,163
597,401,163,163,163

597,359,153,153,153
596,359,153,153,153

597,359,153,153,153
594,359,153,153,153

597,359,153,153,153
593,357,153,153,153

597,295,208,208,208
599,292,208,208,208

597,295,208,208,208
599,299,208,208,208

597,295,208,208,208
595,288,208,208,208

597,279,218,218,218
596,280,218,218,218

597,279,218,218,218
599,280,218,218,218

597,279,218,218,218
600,280,218,218,218

597,182,236,236,236
598,182,236,236,236

597,182,236,236,236
597,180,236,236,236

597,182,236,236,236
599,182,236,236,236

597,180,236,236,236
597,182,236,236,236

597,180,236,236,236
598,182,236,236,236

597,180,236,236,236
599,182,236,236,236

597,78,229,229,229
596,80,229,229,229

597,78,229,229,229
599,80,229,229,229

597,78,229,229,229
595,75,229,229,229

597,63,229,229,229
596,66,229,229,229

597,63,229,229,229
598,60,229,229,229

597,63,229,229,229
594,59,229,229,229

598,383,207,207,207
599,384,207,207,207

598,383,207,207,207
602,384,207,207,207

598,383,207,207,207
596,387,207,207,207

598,283,211,211,211
596,284,211,211,211

598,283,211,211,211
599,280,211,211,211

598,283,211,211,211
596,280,211,211,211

598,275,208,208,208
597,279,208,208,208

598,275,208,208,208
599,280,208,208,208

598,275,208,208,208
596,280,208,208,208

598,197,237,237,237
595,199,237,237,237

598,197,237,237,237
596,200,237,237,237

598,197,237,237,237
601,199,237,237,237

598,189,237,237,237
599,190,237,237,237

598,189,237,237,237
601,190,237,237,237

598,189,237,237,237
595,191,237,237,237

598,182,233,233,233
597,182,233,233,233

598,182,233,233,233
599,182,233,233,233

598,182,233,233,233
597,180,233,233,233

598,176,232,232,232
597,180,232,232,232

598,176,232,232,232
598,182,232,232,232

598,176,232,232,232
597,182,232,232,232

598,60,145,145,145
597,63,145,145,145

598,60,145,145,145
594,59,145,145,145

598,60,145,145,145
594,58,145,145,145

599,398,107,107,107
597,397,107,107,107

599,398,107,107,107
602,399,107,107,107

599,398,107,107,107
597,401,107,107,107

599,384,194,194,194
598,383,194,194,194

599,384,194,194,194
602,384,194,194,194

599,384,194,194,194
603,384,194,194,194

599,378,209,209,209
598,383,209,209,209

599,378,209,209,209
599,384,209,209,209

599,378,209,209,209
602,384,209,209,209

599,299,218,218,218
597,295,218,218,218

599,299,218,218,218
599,292,218,218,218

599,299,218,218,218
600,310,218,218,218

599,292,197,197,197
597,295,197,197,197

599,292,197,197,197
595,288,197,197,197

599,292,197,197,197
599,299,197,197,197

599,280,199,199,199
600,280,199,199,199

599,280,199,199,199
597,279,199,199,199

599,280,199,199,199
596,280,199,199,199

599,190,238,238,238
598,189,238,238,238

599,190,238,238,238
601,190,238,238,238

599,190,238,238,238
595,191,238,238,238

599,182,232,232,232
598,182,232,232,232

599,182,232,232,232
597,182,232,232,232

599,182,232,232,232
597,180,232,232,232

599,80,229,229,229
597,78,229,229,229

599,80,229,229,229
596,80,229,229,229

599,80,229,229,229
600,83,229,229,229

599,75,230,230,230
600,74,230,230,230

599,75,230,230,230
597,78,230,230,230

599,75,230,230,230
602,77,230,230,230

600,310,211,211,211
602,319,211,211,211

600,310,211,211,211
599,299,211,211,211

600,310,211,211,211
604,321,211,211,211

600,280,169,169,169
599,280,169,169,169

600,280,169,169,169
597,279,169,169,169

600,280,169,169,169
598,283,169,169,169

600,213,217,217,217
601,210,217,217,217

600,213,217,217,217
604,215,217,217,217

600,213,217,217,217
607,209,217,217,217

600,88,235,235,235
602,88,235,235,235

600,88,235,235,235
603,89,235,235,235

600,88,235,235,235
603,87,235,235,235

600,83,228,228,228
601,83,228,228,228

600,83,228,228,228
602,85,228,228,228

600,83,228,228,228
599,80,228,228,228

600,74,234,234,234
599,75,234,234,234

600,74,234,234,234
602,77,234,234,234

600,74,234,234,234
597,78,234,234,234

601,367,57,57,57
595,367,57,57,57

601,367,57,57,57
595,369,57,57,57

601,367,57,57,57
595,370,57,57,57

601,349,134,134,134
603,344,134,134,134

601,349,134,134,134
597,359,134,134,134

601,349,134,134,134
596,359,134,134,134

601,325,166,166,166
602,327,166,166,166

601,325,166,166,166
602,322,166,166,166

601,325,166,166,166
604,321,166,166,166

601,210,236,236,236
600,213,236,236,236

601,210,236,236,236
604,215,236,236,236

601,210,236,236,236
606,207,236,236,236

601,200,226,226,226
601,199,226,226,226

601,200,226,226,226
598,197,226,226,226

601,200,226,226,226
596,200,226,226,226

601,199,220,220,220
601,200,220,220,220

601,199,220,220,220
598,197,220,220,220

601,199,220,220,220
596,200,220,220,220

601,190,221,221,221
599,190,221,221,221

601,190,221,221,221
603,189,221,221,221

601,190,221,221,221
598,189,221,221,221

601,102,189,189,189
605,100,189,189,189

601,102,189,189,189
604,97,189,189,189

601,102,189,189,189
607,104,189,189,189

601,94,236,236,236
602,93,236,236,236

601,94,236,236,236
604,97,236,236,236

601,94,236,236,236
606,94,236,236,236

601,83,231,231,231
600,83,231,231,231

601,83,231,231,231
602,85,231,231,231

601,83,231,231,231
599,80,231,231,231

601,69,220,220,220
603,69,220,220,220

601,69,220,220,220
600,74,220,220,220

601,69,220,220,220
596,66,220,220,220

602,399,107,107,107
599,398,107,107,107

602,399,107,107,107
605,397,107,107,107

602,399,107,107,107
603,395,107,107,107

602,384,201,201,201
603,384,201,201,201

602,384,201,201,201
604,386,201,201,201

602,384,201,201,201
599,384,201,201,201

602,327,210,210,210
601,325,210,210,210

602,327,210,210,210
605,329,210,210,210

602,327,210,210,210
602,322,210,210,210

602,322,217,217,217
604,321,217,217,217

602,322,217,217,217
602,319,217,217,217

602,322,217,217,217
601,325,217,217,217

602,319,217,217,217
604,321,217,217,217

602,319,217,217,217
602,322,217,217,217

602,319,217,217,217
606,323,217,217,217

602,186,229,229,229
603,187,229,229,229

602,186,229,229,229
603,189,229,229,229

602,186,229,229,229
601,190,229,229,229

602,93,239,239,239
601,94,239,239,239

602,93,239,239,239
606,93,239,239,239

602,93,239,239,239
603,89,239,239,239

602,88,236,236,236
