#i,j,r,g,b
1110,470,6,6,6

1103,465,6,6,6
1112,470,6,6,6

1103,437,8,8,8
1097,433,8,8,8

1103,437,8,8,8
1102,446,8,8,8

1103,437,8,8,8
1093,435,8,8,8

1103,419,5,5,5
1102,418,5,5,5

1103,419,5,5,5
1104,412,5,5,5

1103,419,5,5,5
1111,415,5,5,5

1103,332,58,58,58
1102,330,58,58,58

1103,332,58,58,58
1105,327,58,58,58

1103,332,58,58,58
1106,323,58,58,58

1104,412,5,5,5
1102,408,5,5,5

1104,412,5,5,5
1102,418,5,5,5

1104,412,5,5,5
1103,419,5,5,5

1105,356,31,31,31
1107,357,31,31,31

1105,356,31,31,31
1108,359,31,31,31

1105,356,31,31,31
1108,361,31,31,31

1105,327,16,16,16
1106,323,16,16,16

1105,327,16,16,16
1102,330,16,16,16

1105,327,16,16,16
1103,332,16,16,16

1106,403,5,5,5
1109,405,5,5,5

1106,403,5,5,5
1102,408,5,5,5

1106,403,5,5,5
1110,397,5,5,5

1106,323,11,11,11
1105,327,11,11,11

1106,323,11,11,11
1102,330,11,11,11

1106,323,11,11,11
1103,332,11,11,11

1107,357,11,11,11
1105,356,11,11,11

1107,357,11,11,11
1108,359,11,11,11

1107,357,11,11,11
1108,361,11,11,11

1108,391,5,5,5
1110,397,5,5,5

1108,391,5,5,5
1110,384,5,5,5

1108,391,5,5,5
1116,390,5,5,5

1108,361,9,9,9
1108,359,9,9,9

1108,361,9,9,9
1111,361,9,9,9

1108,361,9,9,9
1107,357,9,9,9

1108,359,8,8,8
1108,361,8,8,8

1108,359,8,8,8
1107,357,8,8,8

1108,359,8,8,8
1111,361,8,8,8

1109,405,5,5,5
1106,403,5,5,5

1109,405,5,5,5
1102,408,5,5,5

1109,405,5,5,5
1110,397,5,5,5

1110,470,5,5,5
1112,470,5,5,5

1110,470,5,5,5
1118,470,5,5,5

1110,470,5,5,5
1103,465,5,5,5

1110,397,5,5,5
1108,391,5,5,5

1110,397,5,5,5
1106,403,5,5,5

1110,397,5,5,5
1109,405,5,5,5

1110,384,5,5,5
1108,391,5,5,5

1110,384,5,5,5
1116,390,5,5,5

1110,384,5,5,5
1110,397,5,5,5

1111,415,4,4,4
1104,412,4,4,4

1111,415,4,4,4
1103,419,4,4,4

1111,415,4,4,4
1102,418,4,4,4

1111,361,5,5,5
1108,361,5,5,5

1111,361,5,5,5
1108,359,5,5,5

1111,361,5,5,5
1107,357,5,5,5

1112,470,4,4,4
1110,470,4,4,4

1112,470,4,4,4
1118,470,4,4,4

1112,470,4,4,4
1121,466,4,4,4

1112,458,8,8,8
1114,454,8,8,8

1112,458,8,8,8
1120,459,8,8,8

1112,458,8,8,8
1118,452,8,8,8

1113,276,0,0,0
1097,277,0,0,0

1113,276,0,0,0
1096,268,0,0,0

1113,276,0,0,0
1090,271,0,0,0

1114,454,8,8,8
1112,458,8,8,8

1114,454,8,8,8
1118,452,8,8,8

1114,454,8,8,8
1117,450,8,8,8

1115,317,15,15,15
1122,310,15,15,15

1115,317,15,15,15
1121,309,15,15,15

1115,317,15,15,15
1123,310,15,15,15

1116,390,5,5,5
1108,391,5,5,5

1116,390,5,5,5
1110,384,5,5,5

1116,390,5,5,5
1123,385,5,5,5

1117,450,9,9,9
1118,452,9,9,9

1117,450,9,9,9
1114,454,9,9,9

1117,450,9,9,9
1112,458,9,9,9

1117,436,4,4,4
1118,438,4,4,4

1117,436,4,4,4
1123,430,4,4,4

1117,436,4,4,4
1117,426,4,4,4

1117,426,4,4,4
1123,430,4,4,4

1117,426,4,4,4
1126,425,4,4,4

1117,426,4,4,4
1126,423,4,4,4

1118,470,20,20,20
1121,466,20,20,20

1118,470,20,20,20
1112,470,20,20,20

1118,470,20,20,20
1121,464,20,20,20

1118,452,8,8,8
1117,450,8,8,8

1118,452,8,8,8
1114,454,8,8,8

1118,452,8,8,8
1120,459,8,8,8

1118,438,4,4,4
1117,436,4,4,4

1118,438,4,4,4
1123,430,4,4,4

1118,438,4,4,4
1129,439,4,4,4

1118,353,13,13,13
1120,348,13,13,13

1118,353,13,13,13
1122,359,13,13,13

1118,353,13,13,13
1124,349,13,13,13

1120,459,9,9,9
1121,464,9,9,9

1120,459,9,9,9
1121,466,9,9,9

1120,459,9,9,9
1118,452,9,9,9

1120,348,17,17,17
1124,349,17,17,17

1120,348,17,17,17
1118,353,17,17,17

1120,348,17,17,17
1122,359,17,17,17

1121,466,7,7,7
1121,464,7,7,7

1121,466,7,7,7
1118,470,7,7,7

1121,466,7,7,7
1120,459,7,7,7

1121,464,7,7,7
1121,466,7,7,7

1121,464,7,7,7
1120,459,7,7,7

1121,464,7,7,7
1118,470,7,7,7

1121,406,4,4,4
1130,402,4,4,4

1121,406,4,4,4
1109,405,4,4,4

1121,406,4,4,4
1134,405,4,4,4

1121,309,18,18,18
1122,310,18,18,18

1121,309,18,18,18
1123,310,18,18,18

1121,309,18,18,18
1115,317,18,18,18

1122,376,6,6,6
1124,378,6,6,6

1122,376,6,6,6
1123,385,6,6,6

1122,376,6,6,6
1129,369,6,6,6

1122,359,12,12,12
1123,361,12,12,12

1122,359,12,12,12
1118,353,12,12,12

1122,359,12,12,12
1124,349,12,12,12

1122,310,20,20,20
1123,310,20,20,20

1122,310,20,20,20
1121,309,20,20,20

1122,310,20,20,20
1115,317,20,20,20

1123,430,4,4,4
1128,431,4,4,4

1123,430,4,4,4
1126,425,4,4,4

1123,430,4,4,4
1117,426,4,4,4

1123,385,5,5,5
1126,386,5,5,5

1123,385,5,5,5
1126,390,5,5,5

1123,385,5,5,5
1124,378,5,5,5

1123,361,12,12,12
1122,359,12,12,12

1123,361,12,12,12
1128,368,12,12,12

1123,361,12,12,12
1118,353,12,12,12

1123,310,15,15,15
1122,310,15,15,15

1123,310,15,15,15
1121,309,15,15,15

1123,310,15,15,15
1126,320,15,15,15

1124,378,6,6,6
1122,376,6,6,6

1124,378,6,6,6
1123,385,6,6,6

1124,378,6,6,6
1126,386,6,6,6

1124,349,23,23,23
1120,348,23,23,23

1124,349,23,23,23
1118,353,23,23,23

1124,349,23,23,23
1132,346,23,23,23

1125,325,6,6,6
1126,320,6,6,6

1125,325,6,6,6
1129,331,6,6,6

1125,325,6,6,6
1115,317,6,6,6

1126,425,4,4,4
1126,423,4,4,4

1126,425,4,4,4
1123,430,4,4,4

1126,425,4,4,4
1128,431,4,4,4

1126,423,4,4,4
1126,425,4,4,4

1126,423,4,4,4
1131,419,4,4,4

1126,423,4,4,4
1123,430,4,4,4

1126,390,5,5,5
1128,391,5,5,5

1126,390,5,5,5
1126,386,5,5,5

1126,390,5,5,5
1130,394,5,5,5

1126,386,5,5,5
1123,385,5,5,5

1126,386,5,5,5
1126,390,5,5,5

1126,386,5,5,5
1130,386,5,5,5

1126,320,0,0,0
1125,325,0,0,0

1126,320,0,0,0
1123,310,0,0,0

1126,320,0,0,0
1122,310,0,0,0

1128,431,4,4,4
1123,430,4,4,4

1128,431,4,4,4
1126,425,4,4,4

1128,431,4,4,4
1132,436,4,4,4

1128,391,5,5,5
1126,390,5,5,5

1128,391,5,5,5
1130,394,5,5,5

1128,391,5,5,5
1126,386,5,5,5

1128,368,9,9,9
1129,369,9,9,9

1128,368,9,9,9
1134,368,9,9,9

1128,368,9,9,9
1123,361,9,9,9

1129,446,10,10,10
1132,443,10,10,10

1129,446,10,10,10
1129,439,10,10,10

1129,446,10,10,10
1136,439,10,10,10

1129,439,4,4,4
1132,436,4,4,4

1129,439,4,4,4
1132,443,4,4,4

1129,439,4,4,4
1135,438,4,4,4

1129,369,10,10,10
1128,368,10,10,10

1129,369,10,10,10
1134,368,10,10,10

1129,369,10,10,10
1122,376,10,10,10

1129,331,8,8,8
1125,325,8,8,8

1129,331,8,8,8
1126,320,8,8,8

1129,331,8,8,8
1132,346,8,8,8

1130,402,5,5,5
1134,405,5,5,5

1130,402,5,5,5
1135,405,5,5,5

1130,402,5,5,5
1136,404,5,5,5

1130,394,5,5,5
1128,391,5,5,5

1130,394,5,5,5
1134,397,5,5,5

1130,394,5,5,5
1126,390,5,5,5

1130,386,5,5,5
1126,386,5,5,5

1130,386,5,5,5
1128,391,5,5,5

1130,386,5,5,5
1126,390,5,5,5

1131,462,6,6,6
1121,464,6,6,6

1131,462,6,6,6
1121,466,6,6,6

1131,462,6,6,6
1120,459,6,6,6

1131,419,4,4,4
1135,421,4,4,4

1131,419,4,4,4
1136,417,4,4,4

1131,419,4,4,4
1126,423,4,4,4

1132,443,6,6,6
1129,446,6,6,6

1132,443,6,6,6
1129,439,6,6,6

1132,443,6,6,6
1136,439,6,6,6

1132,436,4,4,4
1135,438,4,4,4

1132,436,4,4,4
1129,439,4,4,4

1132,436,4,4,4
1136,439,4,4,4

1132,346,0,0,0
1124,349,0,0,0

1132,346,0,0,0
1120,348,0,0,0

1132,346,0,0,0
1129,331,0,0,0

1133,381,5,5,5
1130,386,5,5,5

1133,381,5,5,5
1139,384,5,5,5

1133,381,5,5,5
1126,386,5,5,5

1134,405,4,4,4
1135,405,4,4,4

1134,405,4,4,4
1136,404,4,4,4

1134,405,4,4,4
1130,402,4,4,4

1134,397,5,5,5
1130,394,5,5,5

1134,397,5,5,5
1137,401,5,5,5

1134,397,5,5,5
1130,402,5,5,5

1134,368,37,37,37
1129,369,37,37,37

1134,368,37,37,37
1128,368,37,37,37

1134,368,37,37,37
1123,361,37,37,37

1135,438,4,4,4
1136,439,4,4,4

1135,438,4,4,4
1132,436,4,4,4

1135,438,4,4,4
1132,443,4,4,4

1135,421,4,4,4
1136,417,4,4,4

1135,421,4,4,4
1131,419,4,4,4

1135,421,4,4,4
1137,416,4,4,4

1135,405,4,4,4
1134,405,4,4,4

1135,405,4,4,4
1136,404,4,4,4

1135,405,4,4,4
1137,401,4,4,4

1136,439,4,4,4
1135,438,4,4,4

1136,439,4,4,4
1132,436,4,4,4

1136,439,4,4,4
1132,443,4,4,4

1136,417,4,4,4
1137,416,4,4,4

1136,417,4,4,4
1135,421,4,4,4

1136,417,4,4,4
1131,419,4,4,4

1136,404,5,5,5
1135,405,5,5,5

1136,404,5,5,5
1134,405,5,5,5

1136,404,5,5,5
1137,401,5,5,5

1137,416,4,4,4
1136,417,4,4,4

1137,416,4,4,4
1142,416,4,4,4

1137,416,4,4,4
1135,421,4,4,4

1137,401,5,5,5
1136,404,5,5,5

1137,401,5,5,5
1135,405,5,5,5

1137,401,5,5,5
1134,405,5,5,5

1139,384,6,6,6
1143,383,6,6,6

1139,384,6,6,6
1133,381,6,6,6

1139,384,6,6,6
1130,386,6,6,6

1140,433,4,4,4
1142,433,4,4,4

1140,433,4,4,4
1141,435,4,4,4

1140,433,4,4,4
1143,429,4,4,4

1141,435,4,4,4
1140,433,4,4,4

1141,435,4,4,4
1142,433,4,4,4

1141,435,4,4,4
1145,434,4,4,4

1142,443,8,8,8
1148,443,8,8,8

1142,443,8,8,8
1136,439,8,8,8

1142,443,8,8,8
1141,435,8,8,8

1142,433,4,4,4
1140,433,4,4,4

1142,433,4,4,4
1141,435,4,4,4

1142,433,4,4,4
1145,434,4,4,4

1142,428,4,4,4
1143,429,4,4,4

1142,428,4,4,4
1142,433,4,4,4

1142,428,4,4,4
1140,433,4,4,4

1142,416,4,4,4
1137,416,4,4,4

1142,416,4,4,4
1136,417,4,4,4

1142,416,4,4,4
1145,408,4,4,4

1143,460,7,7,7
1147,460,7,7,7

1143,460,7,7,7
1131,462,7,7,7

1143,460,7,7,7
1156,460,7,7,7

1143,429,4,4,4
1142,428,4,4,4

1143,429,4,4,4
1142,433,4,4,4

1143,429,4,4,4
1140,433,4,4,4

1143,383,6,6,6
1139,384,6,6,6

1143,383,6,6,6
1133,381,6,6,6

1143,383,6,6,6
1152,388,6,6,6

1145,434,4,4,4
1142,433,4,4,4

1145,434,4,4,4
1148,436,4,4,4

1145,434,4,4,4
1141,435,4,4,4

1145,408,4,4,4
1142,416,4,4,4

1145,408,4,4,4
1136,404,4,4,4

1145,408,4,4,4
1135,405,4,4,4

1147,460,7,7,7
1143,460,7,7,7

1147,460,7,7,7
1156,460,7,7,7

1147,460,7,7,7
1156,451,7,7,7

1148,443,7,7,7
1151,444,7,7,7

1148,443,7,7,7
1153,444,7,7,7

1148,443,7,7,7
1151,438,7,7,7

1148,436,4,4,4
1145,434,4,4,4

1148,436,4,4,4
1151,438,4,4,4

1148,436,4,4,4
1152,434,4,4,4

1149,423,4,4,4
1143,429,4,4,4

1149,423,4,4,4
1142,428,4,4,4

1149,423,4,4,4
1157,418,4,4,4

1151,444,8,8,8
1153,444,8,8,8

1151,444,8,8,8
1148,443,8,8,8

1151,444,8,8,8
1151,438,8,8,8

1151,438,5,5,5
1148,436,5,5,5

1151,438,5,5,5
1152,434,5,5,5

1151,438,5,5,5
1148,443,5,5,5

1152,434,4,4,4
1151,438,4,4,4

1152,434,4,4,4
1148,436,4,4,4

1152,434,4,4,4
1145,434,4,4,4

1152,393,5,5,5
1152,391,5,5,5

1152,393,5,5,5
1153,395,5,5,5

1152,393,5,5,5
1152,388,5,5,5

1152,391,7,7,7
1152,393,7,7,7

1152,391,7,7,7
1152,388,7,7,7

1152,391,7,7,7
1153,395,7,7,7

1152,388,12,12,12
1152,391,12,12,12

1152,388,12,12,12
1152,393,12,12,12

1152,388,12,12,12
1153,395,12,12,12

1153,444,5,5,5
1151,444,5,5,5

1153,444,5,5,5
1148,443,5,5,5

1153,444,5,5,5
1151,438,5,5,5

1153,395,5,5,5
1152,393,5,5,5

1153,395,5,5,5
1152,391,5,5,5

1153,395,5,5,5
1152,388,5,5,5

1156,460,6,6,6
1147,460,6,6,6

1156,460,6,6,6
1156,451,6,6,6

1156,460,6,6,6
1143,460,6,6,6

1156,451,4,4,4
1153,444,4,4,4

1156,451,4,4,4
1151,444,4,4,4

1156,451,4,4,4
1156,460,4,4,4

1157,418,4,4,4
1149,423,4,4,4

1157,418,4,4,4
1160,430,4,4,4

1157,418,4,4,4
1169,425,4,4,4

1159,432,4,4,4
1160,430,4,4,4

1159,432,4,4,4
1161,436,4,4,4

1159,432,4,4,4
1164,431,4,4,4

1159,391,6,6,6
1162,393,6,6,6

1159,391,6,6,6
1152,391,6,6,6

1159,391,6,6,6
1153,395,6,6,6

1160,430,4,4,4
1159,432,4,4,4

1160,430,4,4,4
1164,431,4,4,4

1160,430,4,4,4
1161,436,4,4,4

1161,436,4,4,4
1159,432,4,4,4

1161,436,4,4,4
1164,431,4,4,4

1161,436,4,4,4
1160,430,4,4,4

1162,444,4,4,4
1165,445,4,4,4

1162,444,4,4,4
1167,441,4,4,4

1162,444,4,4,4
1161,436,4,4,4

1162,398,5,5,5
1162,393,5,5,5

1162,398,5,5,5
1159,391,5,5,5

1162,398,5,5,5
1153,395,5,5,5

1162,393,6,6,6
1159,391,6,6,6

1162,393,6,6,6
1162,398,6,6,6

1162,393,6,6,6
1153,395,6,6,6

1164,431,4,4,4
1160,430,4,4,4

1164,431,4,4,4
1159,432,4,4,4

1164,431,4,4,4
1168,427,4,4,4

1165,445,4,4,4
1162,444,4,4,4

1165,445,4,4,4
1167,441,4,4,4

1165,445,4,4,4
1173,446,4,4,4

1167,441,4,4,4
1167,437,4,4,4

1167,441,4,4,4
1165,445,4,4,4

1167,441,4,4,4
1162,444,4,4,4

1167,437,4,4,4
1167,441,4,4,4

1167,437,4,4,4
1161,436,4,4,4

1167,437,4,4,4
1164,431,4,4,4

1168,427,4,4,4
1169,425,4,4,4

1168,427,4,4,4
1164,431,4,4,4

1168,427,4,4,4
1172,422,4,4,4

1169,425,5,5,5
1168,427,5,5,5

1169,425,5,5,5
1172,422,5,5,5

1169,425,5,5,5
1164,431,5,5,5

1172,422,20,20,20
1169,425,20,20,20

1172,422,20,20,20
1168,427,20,20,20

1172,422,20,20,20
1164,431,20,20,20

1173,446,21,21,21
1167,441,21,21,21

1173,446,21,21,21
1165,445,21,21,21

1173,446,21,21,21
1167,437,21,21,21

